CUST_NO,AGE,CHILDREN_CNT,CUST_START_DT,EDU_CODE,GENDER_CODE,INCOME_RANGE_CODE,WORK_MTHS,CreditCard_b,ForEx_b,Trust_b,Loan_b,cc_BuyFreq,fx_BuyFreq,ln_BuyFreq,wm_BuyFreq
PBZRZP6LHZ7HOD-I,1.0,0.0,8184.0,3.0,0.0,1.0,1.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CC8WO5Y-BFRRPT8O,2.0,0.0,7252.0,3.0,0.0,1.0,1.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
O4YZLY8UI3INU634,1.0,0.0,6145.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0
OPJALYGAYARAVGES,1.0,0.0,6350.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIO2U6TCE49FNTPE,1.0,0.0,7636.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
W4F1JNXBBAQ5HQRK,1.0,0.0,8302.0,6.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ZIR-J-IEDAWU3K1S,1.0,0.0,9065.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWDX0W7BJSPNQR2M,3.0,0.0,8441.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HKEQPFWO_4QKH-ZM,2.0,0.0,6201.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ZW0WPEY8Q6QXO-I,1.0,0.0,7834.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D91MX_ITASK2_DHM,1.0,0.0,8870.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
OUFWGLQNFJQHOTNI,3.0,0.0,7758.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ESV-HHS7TNQXWQY,4.0,0.0,6617.0,3.0,1.0,2.0,1.0,6.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0
YBFTLDCSLLIFZHWY,4.0,0.0,7973.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
K0MK5DO7SAKHDN2G,4.0,0.0,4692.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EQWOEYB2URCPDRMO,4.0,0.0,2127.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDI0NDX4LXPWZG1C,3.0,0.0,4690.0,2.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EA8BMTSJBYFXMGWI,4.0,0.0,5392.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y3BQWMXARSYU4DI8,4.0,0.0,6649.0,3.0,1.0,1.0,1.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0
-CMZ9VE7NJ2_ZCCQ,4.0,0.0,4646.0,4.0,1.0,4.0,1.0,0.0,543.0,0.0,0.0,0.0,2.0,0.0,1.0
K63RHXOS2S9AGGZC,3.0,0.0,7247.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDA2OMU43H2QWMXK,4.0,0.0,4979.0,4.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEWOJQDXT5MMV468,4.0,0.0,7238.0,6.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
JXI47PRJA24UJWX4,4.0,0.0,1702.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
-WZPUTLA8FWEEYAA,4.0,0.0,5500.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
YIMVLI2A-L2JTWW8,4.0,0.0,3473.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
WYXNLOPWKWG1SQTM,4.0,0.0,4555.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
TQ6GNIAEQ8R53XWA,4.0,0.0,7608.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
HXCQJDCA1PFNEFRO,3.0,0.0,3418.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEDYILNAAPNS7FLS,4.0,0.0,7462.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Y-EM9ATVIGIFR1SU,4.0,0.0,4314.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
6JLPDH2I6D12GPPE,4.0,0.0,8164.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BQX6E0EXNLA2YYRQ,4.0,0.0,4915.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
40P37VHQGQAAGR8U,4.0,0.0,1787.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
BMG9LOF7HWQKQZCM,4.0,0.0,8083.0,3.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MWOCVDC3UXGCHR80,3.0,0.0,8910.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
TTBNZYJZH-QGQBSY,4.0,0.0,3548.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X-ODQIIQUHJZEGAA,3.0,0.0,6693.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NVD79DOKHVQMKR8G,4.0,0.0,6624.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
YEAZ3YAU-L6XKMP4,4.0,0.0,4487.0,5.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PJYVQY5PQZFAEO7S,4.0,0.0,2809.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3D23FEQMWBYRDH64,3.0,0.0,2295.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FH3H4-9V9EERRE2O,4.0,0.0,2780.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6XGC3U1NG9AM7CG,4.0,0.0,1386.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGZYJQKR4AWZZJO,4.0,0.0,4065.0,4.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
_HMRO8ZRCE9HC7SK,4.0,0.0,7113.0,6.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ESM9238SIKAB1YSI,4.0,0.0,2963.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
MW86ETWZ-KSKP2TW,4.0,0.0,3299.0,3.0,0.0,2.0,1.0,1.0,221.0,0.0,1.0,0.0,5.0,0.0,0.0
PAQK6CMOBQRLYBKO,4.0,0.0,3963.0,2.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q_K6GZPP0J6J7QB0,3.0,0.0,5718.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CYWM6PH0OONDHHK,4.0,0.0,5419.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JSPXSBAU4X3GSK4G,3.0,0.0,7572.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
QI3CLBI0M1SO_E0C,4.0,0.0,7974.0,3.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUERF7GBZE9PORIQ,3.0,0.0,2270.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
UOFIQDR-M-DYFFDG,4.0,0.0,3968.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
N54EBO0DPIJQEQYY,3.0,0.0,8552.0,3.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0
BU5DR5ZY6MJHW3GO,4.0,0.0,2089.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSB1EWLP4NZIUIDW,4.0,0.0,7705.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VKOZDUDNP0MZIOTC,3.0,0.0,9197.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QBDKKO_4ADB-Z4ZM,4.0,0.0,7240.0,5.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KFURGE3ILKQDCSCU,4.0,0.0,8678.0,6.0,0.0,2.0,1.0,0.0,477.0,0.0,0.0,3.0,12.0,0.0,0.0
DZF9YN_PL-G66PNW,4.0,0.0,2757.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VK5FWLJYT_BEHJGW,4.0,0.0,6585.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
6YEFTMCSUGRS2ZNI,4.0,0.0,3737.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YC5QCGGQI1MKVLV0,3.0,0.0,2520.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NQHYDSRNZUSLGXUE,4.0,0.0,3170.0,4.0,1.0,1.0,1.0,40.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
QVOQIUEYF5P0D1OK,4.0,0.0,4188.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT4ALLP4PBQLISR4,4.0,0.0,4065.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2KGWRTHYROHKZSU4,3.0,0.0,7791.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
K-UAWAG9_XCRZWHS,3.0,0.0,2577.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
VGBRFVCV6A142LFG,3.0,0.0,1128.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
MLAWSTCUJKKWM9N8,4.0,0.0,7229.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5J7RSF3VUNNEQC4I,4.0,0.0,3907.0,3.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R_VA_X_H787PECP8,4.0,0.0,987.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JKQD8GGU4EKATWRA,4.0,0.0,4648.0,4.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RW_WRB_X73E_7DUS,3.0,0.0,3958.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
OY1T97DSUCRPAXIY,4.0,0.0,3955.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7GXENGG5DXHDE9XM,3.0,0.0,7756.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KOB4VH7AULGQY8F8,4.0,0.0,2918.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOTA7RILV2MXXTM0,3.0,0.0,4485.0,3.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
KL9TC0ZKRLTFM1U0,4.0,0.0,2933.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25JHK6Y5CIGUXPUG,4.0,0.0,9288.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0IU1ZAJBKFSNJ8IC,3.0,0.0,3974.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
5VNHJ6FYBVLF5KVS,4.0,0.0,2859.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3RJQ38OVX3BFZDKA,4.0,0.0,1517.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
SHG6DHIM_AN-BXI8,3.0,0.0,9511.0,5.0,0.0,1.0,1.0,36.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
RXYNRPJ0RXDVOPP8,3.0,0.0,8308.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WZZZHHKKA8MLKHPI,3.0,0.0,4683.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0
XEROXT0HZ2820HMK,4.0,0.0,3053.0,4.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0
D9EWRZSIBMDWWBFI,3.0,0.0,7817.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUYVTA6SEUA9U2IC,4.0,0.0,3913.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XIF0F9OZDZW1SGLQ,3.0,0.0,2193.0,4.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
BO1TFMGJZSPZHNUA,4.0,0.0,3844.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7-U29KZINYZTYAAU,4.0,0.0,3865.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B83I2XAKHFUGO5XO,4.0,0.0,8833.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
VKDMYXGPOL_WEH2I,3.0,0.0,7973.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR6LHM_K-AYJDVQK,3.0,0.0,2151.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRICIC7WWYI7TIQY,4.0,0.0,2946.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
EJOGNT6TRTDCFOEC,4.0,0.0,2857.0,6.0,0.0,1.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
GW-JXJAEGNVWR2K4,4.0,0.0,1996.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
YBODC0YWFMPWJSOK,4.0,0.0,1456.0,3.0,1.0,4.0,1.0,0.0,7.0,0.0,1.0,0.0,9.0,0.0,0.0
XCIVBTCUGS3QQSVE,4.0,0.0,4835.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDFRUCST0OFXQ12Y,3.0,0.0,8489.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
UI1I02JADI9DLDJQ,3.0,0.0,7853.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATI2SO7BUG8GGO0E,3.0,0.0,5491.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCWKEXOKKDYSR3E8,4.0,0.0,3005.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7BSE5AKBVA2UW75E,4.0,0.0,3526.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NTN_UUZIIUMRARBC,4.0,0.0,3036.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VKHQSRJZBKKQXPUQ,4.0,0.0,5955.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPWNQCKBKMUOBABY,4.0,0.0,4065.0,5.0,0.0,1.0,2.0,1.0,285.0,0.0,0.0,2.0,3.0,0.0,0.0
M05WSYHVBJ3ZVVQO,3.0,0.0,1832.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QB9FDCE1BGQ6FTAA,4.0,0.0,4215.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
VJTMJMQOCAZSKJHY,4.0,0.0,8314.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
OSY8GGANKKWNILS0,4.0,0.0,2609.0,4.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
INZ1Q2Q2-109IKMQ,3.0,0.0,3442.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3OASTS8COPOO1MY,3.0,0.0,2999.0,6.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
HBSKM7SOVNNPFLH0,3.0,0.0,2828.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRWYXST5SXVSV35G,4.0,0.0,624.0,2.0,0.0,1.0,1.0,9.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
YIMFJZRJATS9R_3S,4.0,0.0,2326.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA9OT65XZT-NF2BS,4.0,0.0,2940.0,4.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
9US8QWLECIWJDVII,4.0,0.0,4249.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFJMOSL6NVE2QGIW,3.0,0.0,7006.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LQNYZFTKK4E7X_9M,4.0,0.0,5413.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JLILIWHEKAXZBKC0,4.0,0.0,7308.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_N-WRJT6VV8IAQWA,4.0,0.0,3892.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
BDBAZY_RZJDQUSQ4,4.0,0.0,8419.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
_1DGRVMLDFBX5BIO,4.0,0.0,5545.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KQ7XACGXW_QOOUSY,4.0,0.0,9308.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LETV5OVGZDIQWSZU,4.0,0.0,9050.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEI_2BKHTW4IBCVE,4.0,0.0,2654.0,3.0,1.0,1.0,1.0,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
-HM5DDKEEOMZUD64,4.0,0.0,1659.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2BO8TLL74TWJQO,4.0,0.0,2282.0,3.0,1.0,4.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HRJIBZLN6OMIL0S0,3.0,0.0,5131.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5A9OWDSDUOHIXF3U,4.0,0.0,3555.0,3.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
KDEOG_YMH1WXEB8A,4.0,0.0,1902.0,6.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0
KFEJ-O8HJJPWTYJY,4.0,0.0,8174.0,3.0,1.0,1.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSIF34EQOD2XHI4,3.0,0.0,2914.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-3Y19KUEZLVNM0QM,4.0,0.0,7223.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTSV2KSMSK1W0-HG,3.0,0.0,7308.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJNWQMRQ5YF8J7BU,3.0,0.0,9094.0,5.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
A33RCPKBUH1MBQLQ,4.0,0.0,8198.0,5.0,1.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
_OH5VHM-QY62-3LW,3.0,0.0,9457.0,3.0,1.0,1.0,2.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
MPZVBQD1UUGFY1KA,4.0,0.0,1869.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K6ZJPKZO5ZUYKS8K,4.0,0.0,5130.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JXYCMZMNIYXUWFEM,4.0,0.0,7490.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
L9WIYVAGPDGC_2RY,3.0,0.0,2204.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBIHY3GOJK6XHTVG,4.0,0.0,2990.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
IWTFFHEIEPSVWZTC,3.0,0.0,7247.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FALAPQYASIX9TW3S,4.0,0.0,2189.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WFZYE62GKR0PVNYO,4.0,0.0,3353.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
WB9ZGN5BNOO8373C,4.0,0.0,2976.0,4.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
ROWHLTRP1CZMP40G,3.0,0.0,1934.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25KWTSJ5IQNX16AI,4.0,0.0,3859.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
DQCOWFG9QDICV_MQ,3.0,0.0,2325.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H5IYZGFSGYOXJZOW,4.0,0.0,4555.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
_GLPU0WHOTIEH44A,4.0,0.0,1672.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XZIIBYSYP0TFKC08,4.0,0.0,4555.0,6.0,0.0,2.0,2.0,29.0,116.0,0.0,0.0,1.0,0.0,0.0,0.0
PKRHW6H4N0XUMWVO,3.0,2.0,4815.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UBMLQKPOQAARD65S,3.0,0.0,3290.0,4.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UETFI-NEL3IYN1L4,3.0,0.0,5189.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJJ0-JO8BU-WUS24,4.0,0.0,4299.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G4TPXQOBZFBM6Y_S,4.0,0.0,7811.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
NZ864UWGJESSNWBW,4.0,0.0,2969.0,3.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGVETXYZLIPJKPS,4.0,0.0,1748.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QYMSW7SANGDINOZK,3.0,0.0,6434.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MJNUCV9JYQCGWLLE,3.0,0.0,4555.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IPU7S-5ORCKMK_XW,4.0,0.0,9099.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PABC1BQPZ5ZWIHSQ,3.0,0.0,8514.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KUWDJS8AKMEUHTXS,3.0,0.0,5179.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LPBWVH_WUFLMFHZY,4.0,0.0,4650.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Z7AU2VKK-POMNL-C,4.0,0.0,9500.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
AJDD7I-HJFJJ0EXC,4.0,0.0,1781.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
QNLGEPEFG3WBBUPC,4.0,0.0,4332.0,3.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0SM_LQZSHU0NMCOM,4.0,0.0,5054.0,3.0,1.0,2.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
RETKSNOUYWDLIYKY,4.0,0.0,2359.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
REFGFNWC3TFRPPY4,3.0,0.0,2222.0,3.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBOF6G-QMV5QAUUK,3.0,0.0,4131.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SJSPU-VRX-WE1EP4,4.0,0.0,3901.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
